##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:05:31 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.50219, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "123b9128e3414282"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000339l~~6626129..6795528	169400	59734,7693,2180,0,0,0,0	81797	|	Teleogryllus occipitalis	470939	anml:insects	70878	66721	741	|	27405	anml:crustaceans	10372	7421	140	|	136037	anml:insects	70878	5496	133	|	38626	anml:marsupials	4556	4390	103	|	n/a	primary-div	anml:insects	42
ptg000340l	3253081	954201,146482,2360,0,0,0,0	1475443	|	Teleogryllus occipitalis	470939	anml:insects	1369479	1316426	3076	|	83485	anml:insects	1369479	11542	316	|	13397	anml:fishes	43077	15064	143	|	7757	anml:fishes	43077	6869	106	|	n/a	primary-div	anml:insects	42
ptg000341l	760671	138303,42315,1420,0,0,0,0	408062	|	Teleogryllus occipitalis	470939	anml:insects	389305	368062	2093	|	108931	anml:insects	389305	11366	377	|	174720	anml:nematodes	8268	6041	150	|	1232801	anml:crustaceans	18555	4409	110	|	n/a	primary-div	anml:insects	51
ptg000342l	1516638	502899,58841,1900,0,0,0,0	542058	|	Teleogryllus occipitalis	470939	anml:insects	498466	456956	1871	|	2014036	anml:insects	498466	7954	209	|	6087	anml:basal metazoans	4225	3569	153	|	2953978	prok:a-proteobacteria	12871	5095	111	|	n/a	repeat	anml:insects	33
ptg000343l	4187802	779159,283676,8460,0,0,0,0	2780691	|	Teleogryllus occipitalis	470939	anml:insects	2670956	2612717	5433	|	105785	anml:insects	2670956	56004	415	|	6706	anml:crustaceans	95061	28039	207	|	95602	anml:crustaceans	95061	23429	180	|	n/a	primary-div	anml:insects	64
ptg000344l~~1..1345988	1345988	285743,97250,2720,0,0,0,0	689689	|	Teleogryllus occipitalis	470939	anml:insects	642747	616351	2398	|	136037	anml:insects	642747	24807	263	|	13397	anml:fishes	19928	11055	131	|	7906	anml:fishes	19928	2713	105	|	n/a	primary-div	anml:insects	48
ptg000344l~~1345989..1348184	2196	0,0,0,0,0,0,0	1220	|	Varanus komodoensis	61221	anml:reptiles	1220	1220	78	|	7222	anml:insects	84	84	11	|	13397	anml:fishes	21	21	4	|						|	n/a	inconclusive	anml:reptiles	56
ptg000344l~~1348185..2361640	1013456	245140,72572,820,0,0,0,0	438677	|	Teleogryllus occipitalis	470939	anml:insects	404198	386656	1656	|	431949	anml:insects	404198	8496	195	|	96803	anml:crustaceans	10155	2507	126	|	6687	anml:crustaceans	10155	4572	125	|	n/a	primary-div	anml:insects	40
ptg000345l~~1..4244512	4244512	752620,317815,3340,0,0,0,0	2630886	|	Teleogryllus occipitalis	470939	anml:insects	2528799	2497844	5177	|	105785	anml:insects	2528799	16462	201	|	6687	anml:crustaceans	35627	11173	160	|	6579	anml:molluscs	37794	10064	125	|	n/a	primary-div	anml:insects	60
ptg000345l~~4244513..4246734	2222	1001,0,0,0,0,0,0	2222	|	Chlamydomonas sp. ICE-L	309537	plnt:green algae	1736	1473	44	|	1563116	prst:alveolates	1109	889	35	|	13397	anml:fishes	1355	784	32	|	1888	prok:high GC Gram+	874	736	32	|	n/a	inconclusive	plnt:green algae	78
ptg000345l~~4246735..13015444	8768710	1583067,668972,2600,0,0,0,0	4595478	|	Teleogryllus occipitalis	470939	anml:insects	4363986	4288001	6312	|	431949	anml:insects	4363986	33098	327	|	6706	anml:crustaceans	87774	24080	185	|	6728	anml:crustaceans	87774	23949	170	|	n/a	primary-div	anml:insects	50
ptg000346l	555766	157934,39339,1160,0,0,0,0	223256	|	Teleogryllus occipitalis	470939	anml:insects	197530	189425	1289	|	431949	anml:insects	197530	7797	214	|	27405	anml:crustaceans	13310	4241	132	|	95602	anml:crustaceans	13310	6827	103	|	n/a	primary-div	anml:insects	36
ptg000347l	2561579	436218,146183,2080,0,0,0,0	1749133	|	Teleogryllus occipitalis	470939	anml:insects	1695754	1672752	4131	|	136037	anml:insects	1695754	15962	205	|	95602	anml:crustaceans	45146	17479	149	|	27405	anml:crustaceans	45146	5667	125	|	n/a	primary-div	anml:insects	66
ptg000348l	3704247	705943,206794,380,0,0,0,0	2304626	|	Teleogryllus occipitalis	470939	anml:insects	2225580	2193901	4748	|	431949	anml:insects	2225580	8140	158	|	13397	anml:fishes	56785	18005	146	|	8030	anml:fishes	56785	11773	120	|	n/a	primary-div	anml:insects	60
ptg000349l~~1..836889	836889	211958,32912,13000,0,0,0,0	333107	|	Teleogryllus occipitalis	470939	anml:insects	303260	290262	1579	|	136037	anml:insects	303260	25504	300	|	6669	anml:crustaceans	20573	13673	215	|	38626	anml:marsupials	17319	15916	213	|	n/a	primary-div	anml:insects	36
ptg000349l~~836890..839108	2219	155,0,0,0,0,0,0	2051	|	Erpetoichthys calabaricus	27687	anml:fishes	1942	1942	161	|	260995	anml:amphibians	1811	1811	155	|	94885	anml:reptiles	1556	1468	144	|	35005	anml:reptiles	1556	746	89	|	n/a	inconclusive	anml:fishes	88
ptg000349l~~839109..5839368	5000260	1563144,166661,940,0,0,0,0	1880849	|	Teleogryllus occipitalis	470939	anml:insects	1713155	1649290	3495	|	197161	anml:insects	1713155	16510	256	|	27405	anml:crustaceans	38661	13849	154	|	94885	anml:reptiles	11418	4989	152	|	n/a	primary-div	anml:insects	34
ptg000350l	2491543	884579,71226,420,0,0,0,0	855291	|	Teleogryllus occipitalis	470939	anml:insects	760631	720828	2124	|	431949	anml:insects	760631	6847	182	|	6087	anml:basal metazoans	7238	5674	137	|	931100	prok:a-proteobacteria	14689	5949	127	|	n/a	repeat	anml:insects	31
ptg000351l	25118	2397,1889,0,0,0,0,0	13391	|	Teleogryllus occipitalis	470939	anml:insects	13391	13042	354	|	2817044	anml:insects	13391	699	27	|						|						|	n/a	primary-div	anml:insects	53
ptg000352l	190451	18522,7707,520,0,0,0,0	142049	|	Teleogryllus occipitalis	470939	anml:insects	139917	133182	1534	|	431949	anml:insects	139917	11051	241	|	27405	anml:crustaceans	20284	6655	156	|	96803	anml:crustaceans	20284	8988	131	|	n/a	primary-div	anml:insects	73
ptg000353l	419236	87596,16178,540,0,0,0,0	237572	|	Teleogryllus occipitalis	470939	anml:insects	223230	219486	1480	|	6728	anml:crustaceans	7792	2349	89	|	742174	anml:insects	223230	3561	82	|	95602	anml:crustaceans	7792	4748	78	|	n/a	primary-div	anml:insects	53
ptg000354l	3876516	1042950,277960,3940,0,0,0,0	2042301	|	Teleogryllus occipitalis	470939	anml:insects	1935260	1882843	3855	|	431949	anml:insects	1935260	8422	210	|	6526	anml:molluscs	45802	15758	143	|	6728	anml:crustaceans	46817	12400	141	|	n/a	primary-div	anml:insects	50
ptg000355l	2794300	508557,148998,1300,0,0,0,0	1695731	|	Teleogryllus occipitalis	470939	anml:insects	1634443	1604753	4206	|	431949	anml:insects	1634443	14316	197	|	6728	anml:crustaceans	24804	10334	132	|	6454	anml:molluscs	36538	13046	126	|	n/a	primary-div	anml:insects	58
ptg000356l	3985698	855693,190273,2900,0,0,0,0	2470414	|	Teleogryllus occipitalis	470939	anml:insects	2389705	2352543	5025	|	105785	anml:insects	2389705	33784	298	|	6579	anml:molluscs	37235	8997	118	|	8030	anml:fishes	36277	9978	115	|	n/a	primary-div	anml:insects	60
ptg000357l	1422856	369049,70321,620,0,0,0,0	667556	|	Teleogryllus occipitalis	470939	anml:insects	632940	589367	2306	|	431949	anml:insects	632940	16540	257	|	27405	anml:crustaceans	20795	6611	138	|	6706	anml:crustaceans	20795	8286	137	|	n/a	primary-div	anml:insects	44
ptg000358l	3295041	651370,199525,2600,0,0,0,0	2030060	|	Teleogryllus occipitalis	470939	anml:insects	1943507	1917758	4368	|	105785	anml:insects	1943507	22755	266	|	95602	anml:crustaceans	52307	19312	158	|	13397	anml:fishes	43645	17257	148	|	n/a	primary-div	anml:insects	59
ptg000359l	4347816	848109,188231,940,0,0,0,0	2844531	|	Teleogryllus occipitalis	470939	anml:insects	2759146	2704087	5488	|	170555	anml:insects	2759146	13238	298	|	96803	anml:crustaceans	43034	10029	267	|	6728	anml:crustaceans	43034	12402	178	|	n/a	primary-div	anml:insects	63
ptg000360l	1130048	622740,83135,540,0,0,0,0	225382	|	Teleogryllus occipitalis	470939	anml:insects	189909	183521	1102	|	9615	anml:mammals	13948	9148	125	|	94885	anml:reptiles	7322	4999	107	|	6850	anml:insects	189909	3454	85	|	n/a	repeat	anml:insects	17
ptg000361l	109677	26180,2803,0,0,0,0,0	56493	|	Teleogryllus occipitalis	470939	anml:insects	54358	52545	655	|	218467	anml:insects	54358	2548	56	|	9447	anml:primates	2340	2340	53	|	2608709	prst:algae	2100	2100	50	|	n/a	primary-div	anml:insects	50
ptg000362l	83202	15015,9832,1260,0,0,0,0	35179	|	Teleogryllus occipitalis	470939	anml:insects	29138	28423	436	|	6604	anml:molluscs	6776	3525	72	|	13397	anml:fishes	4837	2704	58	|	6549	anml:molluscs	6776	1914	51	|	n/a	primary-div	anml:insects	35
ptg000363l	12707321	2387942,878947,8740,0,0,0,0	7737518	|	Teleogryllus occipitalis	470939	anml:insects	7371614	7302102	8681	|	431949	anml:insects	7371614	45312	424	|	6728	anml:crustaceans	153294	53269	273	|	6706	anml:crustaceans	153294	36837	232	|	n/a	primary-div	anml:insects	58
ptg000364l~~1..331805	331805	67319,34842,0,0,0,0,0	201871	|	Teleogryllus occipitalis	470939	anml:insects	191530	188862	1345	|	390379	anml:fishes	8641	3955	76	|	13397	anml:fishes	8641	2182	63	|	2743191	anml:echinoderms	2480	2480	53	|	n/a	primary-div	anml:insects	58
ptg000364l~~331806..334498	2693	254,0,100,0,0,0,0	2555	|	Esox lucius	8010	anml:fishes	1197	1062	49	|	51337	anml:rodents	1539	1539	49	|	470939	anml:insects	238	238	22	|	7994	anml:fishes	1197	355	21	|	n/a	inconclusive	anml:fishes	44
ptg000364l~~334499..530629	196131	30957,29447,560,0,0,0,0	119605	|	Teleogryllus occipitalis	470939	anml:insects	111404	111155	1085	|	9031	anml:birds	5797	5797	89	|	8049	anml:fishes	10634	3981	73	|	13616	anml:marsupials	3168	3168	65	|	n/a	primary-div	anml:insects	57
ptg000365l	82265	34645,6274,0,0,0,0,0	31813	|	Teleogryllus occipitalis	470939	anml:insects	30336	28927	468	|	62324	anml:insects	30336	1728	47	|	3983	plnt:plants	1720	1720	44	|	7918	anml:fishes	154	154	19	|	n/a	repeat	anml:insects	37
ptg000366l	2913275	689254,91367,5720,0,0,0,0	1756931	|	Teleogryllus occipitalis	470939	anml:insects	1702052	1656774	4187	|	170555	anml:insects	1702052	17344	250	|	27405	anml:crustaceans	17124	4863	132	|	61221	anml:reptiles	10117	2491	119	|	n/a	primary-div	anml:insects	58
ptg000367l	2354037	588096,154699,2280,0,0,0,0	1136975	|	Teleogryllus occipitalis	470939	anml:insects	1069907	1024478	2962	|	431949	anml:insects	1069907	19232	259	|	96803	anml:crustaceans	15637	7427	213	|	6526	anml:molluscs	22173	6160	119	|	n/a	primary-div	anml:insects	45
ptg000368l	135303	14030,9092,0,0,0,0,0	104002	|	Teleogryllus occipitalis	470939	anml:insects	101187	100681	901	|	42636	anml:fishes	3981	3981	69	|	6728	anml:crustaceans	2730	2730	59	|	8407	anml:amphibians	2385	2385	55	|	n/a	primary-div	anml:insects	75
ptg000369l	3441502	721988,271698,2180,0,0,0,0	1901478	|	Teleogryllus occipitalis	470939	anml:insects	1804988	1766505	4041	|	431949	anml:insects	1804988	24050	256	|	13397	anml:fishes	47943	14991	140	|	6728	anml:crustaceans	39234	13527	134	|	n/a	primary-div	anml:insects	52
ptg000370l	1849734	396554,195988,9580,0,0,0,0	980015	|	Teleogryllus occipitalis	470939	anml:insects	896902	872141	2786	|	136037	anml:insects	896902	9914	176	|	6706	anml:crustaceans	37481	12976	144	|	7741	anml:fishes	57773	6531	124	|	n/a	primary-div	anml:insects	48
ptg000371l	356476	141499,21045,0,0,0,0,0	162182	|	Teleogryllus occipitalis	470939	anml:insects	157952	147053	1218	|	1086592	anml:insects	157952	7131	114	|	72036	anml:crustaceans	4415	2149	51	|	6728	anml:crustaceans	4415	2063	50	|	n/a	primary-div	anml:insects	44
ptg000372l	550908	78273,44095,2540,0,0,0,0	295819	|	Teleogryllus occipitalis	470939	anml:insects	282014	264868	1612	|	2014036	anml:insects	282014	5244	173	|	13397	anml:fishes	10245	7380	112	|	88015	anml:crustaceans	8274	5800	94	|	n/a	primary-div	anml:insects	51
ptg000373l	2892542	709885,241922,4840,0,0,0,0	1380403	|	Teleogryllus occipitalis	470939	anml:insects	1264213	1229933	3214	|	105785	anml:insects	1264213	21009	246	|	95602	anml:crustaceans	31789	12821	154	|	13397	anml:fishes	36822	11912	122	|	n/a	primary-div	anml:insects	44
ptg000374l	362803	143905,66889,460,0,0,0,0	111276	|	Teleogryllus occipitalis	470939	anml:insects	103706	102330	821	|	29144	anml:fishes	5457	2452	64	|	69319	anml:insects	103706	2498	61	|	8030	anml:fishes	5457	1897	58	|	n/a	repeat	anml:insects	29
ptg000375l	7660702	1600399,426723,12960,0,0,0,0	4498378	|	Teleogryllus occipitalis	470939	anml:insects	4306287	4247047	6301	|	431949	anml:insects	4306287	26906	318	|	392764	anml:rotifers	17429	13144	195	|	396692	anml:rotifers	17429	12076	193	|	n/a	primary-div	anml:insects	56
ptg000376l	1232561	379136,32714,1040,0,0,0,0	485388	|	Teleogryllus occipitalis	470939	anml:insects	444674	422291	1869	|	7113	anml:insects	444674	6111	115	|	7604	anml:echinoderms	3827	3764	99	|	5722	prst:monads	6549	6549	94	|	n/a	primary-div	anml:insects	36
ptg000377l	1084128	186314,64621,4380,0,0,0,0	607165	|	Teleogryllus occipitalis	470939	anml:insects	586936	563190	2288	|	431949	anml:insects	586936	20103	235	|	6549	anml:molluscs	18812	12356	183	|	1529436	anml:echinoderms	11808	11484	174	|	n/a	primary-div	anml:insects	54
ptg000378l	2360795	446663,162007,1560,0,0,0,0	1430367	|	Teleogryllus occipitalis	470939	anml:insects	1374403	1337187	3653	|	108931	anml:insects	1374403	10070	382	|	6728	anml:crustaceans	46974	15828	146	|	95602	anml:crustaceans	46974	13735	131	|	n/a	primary-div	anml:insects	58
ptg000379l	70577	12527,8596,0,0,0,0,0	33240	|	Teleogryllus occipitalis	470939	anml:insects	31874	31065	500	|	33562	anml:marsupials	1803	1803	47	|	105785	anml:insects	31874	1326	40	|	2607531	anml:molluscs	1098	1098	38	|	n/a	primary-div	anml:insects	45
ptg000380l	555677	123792,22158,1000,0,0,0,0	257489	|	Teleogryllus occipitalis	470939	anml:insects	242761	236742	1342	|	431949	anml:insects	242761	1461	82	|	1754192	fung:chytrids	4008	4008	74	|	6728	anml:crustaceans	3301	3282	64	|	n/a	primary-div	anml:insects	44
ptg000381l	882774	416016,28732,0,0,0,0,0	298093	|	Teleogryllus occipitalis	470939	anml:insects	272581	244227	1227	|	178035	anml:insects	272581	15350	234	|	167957	prok:a-proteobacteria	7277	3524	81	|	931100	prok:a-proteobacteria	7277	2703	81	|	n/a	repeat	anml:insects	31
ptg000382l	464723	76956,19274,1600,0,0,0,0	324912	|	Teleogryllus occipitalis	470939	anml:insects	317346	309777	1903	|	105785	anml:insects	317346	10532	176	|	6669	anml:crustaceans	10098	7717	139	|	35525	anml:crustaceans	10098	1359	77	|	n/a	primary-div	anml:insects	68
ptg000383l	1874904	323271,103150,1340,0,0,0,0	1377331	|	Teleogryllus occipitalis	470939	anml:insects	1350463	1340648	4045	|	170555	anml:insects	1350463	14999	221	|	95602	anml:crustaceans	23587	8818	134	|	7936	anml:fishes	28302	8003	112	|	n/a	primary-div	anml:insects	72
ptg000384l	9253531	1748620,704123,11080,0,0,0,0	4949263	|	Teleogryllus occipitalis	470939	anml:insects	4675314	4586600	6234	|	136037	anml:insects	4675314	35094	337	|	6728	anml:crustaceans	152863	36585	244	|	6706	anml:crustaceans	152863	34614	229	|	n/a	primary-div	anml:insects	51
ptg000385l	749407	171447,41755,160,0,0,0,0	250263	|	Teleogryllus occipitalis	470939	anml:insects	229105	208939	1069	|	28610	anml:insects	229105	5500	105	|	13616	anml:marsupials	3694	3694	67	|	6706	anml:crustaceans	4943	3033	60	|	n/a	primary-div	anml:insects	31
ptg000386l	817711	567837,49684,220,0,0,0,0	135209	|	Teleogryllus occipitalis	470939	anml:insects	115205	96680	788	|	431949	anml:insects	115205	7677	198	|	95602	anml:crustaceans	7584	2432	99	|	6728	anml:crustaceans	7584	2770	80	|	n/a	repeat	anml:insects	14
ptg000387l~~1..6735634	6735634	1745794,369527,7180,0,0,0,0	3902217	|	Teleogryllus occipitalis	470939	anml:insects	3729490	3670324	6094	|	136037	anml:insects	3729490	24435	282	|	6706	anml:crustaceans	86744	30255	208	|	6728	anml:crustaceans	86744	22435	168	|	n/a	primary-div	anml:insects	55
ptg000387l~~6735635..6738109	2475	395,0,0,0,0,0,0	1789	|	Erpetoichthys calabaricus	27687	anml:fishes	1510	1510	143	|	94885	anml:reptiles	1631	1583	140	|	260995	anml:amphibians	1644	1644	138	|	35005	anml:reptiles	1631	1456	126	|	n/a	inconclusive	anml:fishes	61
ptg000387l~~6738110..11060859	4322750	848131,312854,1320,0,0,0,0	2917470	|	Teleogryllus occipitalis	470939	anml:insects	2834190	2787246	5853	|	431949	anml:insects	2834190	19602	240	|	6454	anml:molluscs	42047	14195	137	|	6687	anml:crustaceans	36207	8906	125	|	n/a	primary-div	anml:insects	66
ptg000388l	3991773	1493418,175729,3860,0,0,0,0	1673885	|	Teleogryllus occipitalis	470939	anml:insects	1572460	1494608	3598	|	108931	anml:insects	1572460	7073	334	|	6604	anml:molluscs	42061	9861	127	|	13397	anml:fishes	26643	12350	121	|	n/a	primary-div	anml:insects	39
ptg000389l	8701436	1747294,598398,8140,0,0,0,0	4958080	|	Teleogryllus occipitalis	470939	anml:insects	4721199	4607504	6697	|	114398	anml:insects	4721199	6280	306	|	96803	anml:crustaceans	82665	7211	243	|	13397	anml:fishes	126106	35776	214	|	n/a	primary-div	anml:insects	54
ptg000390l	208596	34613,20572,0,0,0,0,0	132372	|	Teleogryllus occipitalis	470939	anml:insects	127513	126963	1066	|	99487	anml:mammals	3254	3254	74	|	72036	anml:crustaceans	2600	2600	57	|	508536	prok:bacteria	2109	2109	52	|	n/a	primary-div	anml:insects	61
ptg000391l	508474	135140,39408,0,0,0,0,0	252934	|	Teleogryllus occipitalis	470939	anml:insects	243032	231908	1476	|	136037	anml:insects	243032	10113	162	|	96803	anml:crustaceans	4003	3686	141	|	8407	anml:amphibians	4313	4313	72	|	n/a	primary-div	anml:insects	48
ptg000392l	3516358	756488,199424,3160,0,0,0,0	1672949	|	Teleogryllus occipitalis	470939	anml:insects	1558883	1513938	3434	|	441921	anml:insects	1558883	8272	569	|	13397	anml:fishes	45547	23228	177	|	6604	anml:molluscs	55844	13978	144	|	n/a	primary-div	anml:insects	44
ptg000393l	601611	311259,28914,0,0,0,0,0	211443	|	Teleogryllus occipitalis	470939	anml:insects	201672	194688	1022	|	431949	anml:insects	201672	6148	127	|	2743191	anml:echinoderms	3457	3457	66	|	367791	prok:CFB group bacteria	3214	3214	63	|	n/a	repeat	anml:insects	34
ptg000394l	478318	91332,18449,0,0,0,0,0	312253	|	Teleogryllus occipitalis	470939	anml:insects	303594	298482	1747	|	105785	anml:insects	303594	9892	177	|	6687	anml:crustaceans	13401	9968	154	|	6087	anml:basal metazoans	7570	7570	117	|	n/a	primary-div	anml:insects	63
ptg000395l	3246633	582902,187780,8860,0,0,0,0	2000911	|	Teleogryllus occipitalis	470939	anml:insects	1920957	1876475	4285	|	136037	anml:insects	1920957	26811	290	|	36100	anml:molluscs	46382	9314	146	|	95602	anml:crustaceans	37178	11989	146	|	n/a	primary-div	anml:insects	59
ptg000396l	1063417	184771,66322,640,0,0,0,0	656368	|	Teleogryllus occipitalis	470939	anml:insects	624403	618924	2465	|	6706	anml:crustaceans	19904	16504	145	|	431949	anml:insects	624403	2578	98	|	8030	anml:fishes	17531	3948	75	|	n/a	primary-div	anml:insects	59
ptg000397l	850900	296552,62641,480,0,0,0,0	283169	|	Teleogryllus occipitalis	470939	anml:insects	260368	237957	1403	|	431949	anml:insects	260368	13638	250	|	7757	anml:fishes	11033	5016	82	|	7725	anml:basal metazoans	2733	2504	66	|	n/a	repeat	anml:insects	31
ptg000398l	855308	197950,54414,0,0,0,0,0	403882	|	Teleogryllus occipitalis	470939	anml:insects	381111	375036	1814	|	431949	anml:insects	381111	3905	102	|	8030	anml:fishes	13212	5637	97	|	95602	anml:crustaceans	6495	3872	73	|	n/a	primary-div	anml:insects	45
ptg000399l	1177115	227316,43407,1120,0,0,0,0	630991	|	Teleogryllus occipitalis	470939	anml:insects	606511	593396	2206	|	1366115	anml:insects	606511	5319	131	|	6728	anml:crustaceans	9234	4870	110	|	70543	anml:fishes	8239	2171	78	|	n/a	primary-div	anml:insects	52
ptg000400l	3160591	607528,208035,800,0,0,0,0	1896012	|	Teleogryllus occipitalis	470939	anml:insects	1828017	1798956	4267	|	218467	anml:insects	1828017	10811	168	|	6706	anml:crustaceans	39140	16982	148	|	42636	anml:fishes	41370	9202	124	|	n/a	primary-div	anml:insects	58
ptg000401l	1497152	272818,76228,4100,0,0,0,0	908946	|	Teleogryllus occipitalis	470939	anml:insects	881409	866887	3121	|	197161	anml:insects	881409	16959	229	|	35525	anml:crustaceans	17656	7849	148	|	6669	anml:crustaceans	17656	8021	147	|	n/a	primary-div	anml:insects	59
ptg000402l	2339795	372783,191497,1560,0,0,0,0	1616306	|	Teleogryllus occipitalis	470939	anml:insects	1565334	1545792	4157	|	105785	anml:insects	1565334	20459	253	|	6728	anml:crustaceans	23125	11445	129	|	13397	anml:fishes	34629	12094	123	|	n/a	primary-div	anml:insects	67
ptg000403l	889510	182989,58864,0,0,0,0,0	530111	|	Teleogryllus occipitalis	470939	anml:insects	513424	504375	2146	|	96803	anml:crustaceans	11123	2510	152	|	105785	anml:insects	513424	6823	119	|	6728	anml:crustaceans	11123	5274	80	|	n/a	primary-div	anml:insects	58
ptg000404l	311330	37793,24774,200,0,0,0,0	236199	|	Teleogryllus occipitalis	470939	anml:insects	232732	230337	1621	|	6706	anml:crustaceans	6810	3865	74	|	1689458	fung:ascomycetes	5024	3046	61	|	6579	anml:molluscs	3365	2581	55	|	n/a	primary-div	anml:insects	75
ptg000405l	175542	21441,5149,940,0,0,0,0	126035	|	Teleogryllus occipitalis	470939	anml:insects	123106	120867	1206	|	105785	anml:insects	123106	8955	160	|	6279	anml:nematodes	4806	4748	88	|	10090	anml:rodents	3217	3171	78	|	n/a	primary-div	anml:insects	70
ptg000406l	2030686	391391,116307,2940,0,0,0,0	1189575	|	Teleogryllus occipitalis	470939	anml:insects	1133954	1111904	3434	|	431949	anml:insects	1133954	11668	229	|	13397	anml:fishes	40418	11169	122	|	95602	anml:crustaceans	16661	7851	120	|	n/a	primary-div	anml:insects	56
